UNITID,XF3A01,F3A01,XF3A01A,F3A01A,XF3A01B,F3A01B,XF3A01C,F3A01C,XF3A02,F3A02,XF3A02A,F3A02A,XF3A03,F3A03,XF3A04,F3A04,XF3A05,F3A05,XF3A06,F3A06,XF3A07,F3A07,XF3A08,F3A08,XF3A09,F3A09,XF3A10,F3A10,XF3A11,F3A11,XF3A12,F3A12,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C03A,F3C03A,XF3C03B,F3C03B,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3C08,F3C08,XF3D01,F3D01,XF3D02,F3D02,XF3D02A,F3D02A,XF3D02B,F3D02B,XF3D03,F3D03,XF3D03A,F3D03A,XF3D03B,F3D03B,XF3D03C,F3D03C,XF3D03D,F3D03D,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D12,F3D12,XF3D08,F3D08,XF3D09,F3D09,XF3E011,F3E011,XF3E012,F3E012,XF3E02A1,F3E02A1,XF3E02A2,F3E02A2,XF3E02B1,F3E02B1,XF3E02B2,F3E02B2,XF3E03A1,F3E03A1,XF3E03A2,F3E03A2,XF3E03B1,F3E03B1,XF3E03B2,F3E03B2,XF3E03C1,F3E03C1,XF3E03C2,F3E03C2,XF3E041,F3E041,XF3E042,F3E042,XF3E051,F3E051,XF3E101,F3E101,XF3E102,F3E102,XF3E061,F3E061,XF3E062,F3E062,XF3E071,F3E071,XF3E072,F3E072,XF3E073,F3E073,XF3E074,F3E074,XF3E075,F3E075,XF3E076,F3E076,XF3E077,F3E077,XF3F01,F3F01,XF3F02,F3F02,F3F03   
445258,"R",668116,"R",2900,"R",109052,"R",0,"R",635789,"R",0,"R",32327,"R",668116,"R",0,"R",78845,"R",247714,"R",0,"R",0,"R",326559,"R",217507,"R",109052,"R",3599881,"R",4064068,"R",0,"R",-464187,"R",833604,"R",-337090,"R",0,"R",32327,"R",1162634,"R",22400,"R",0,"R",0,"R",0,"R",0,"R",1185034,"R",0,"R",0,"R",0,"R",3516443,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",70501,"R",0,"A",,"R",12937,"R",3599881,"R",1671907,"R",679097,"R",0,"R",0,"R",0,"R",0,"R",375832,"R",233914,"R",287616,"R",156457,"R",387922,"R",228657,"R",115868,"R",6860,"R",0,"A",,"A",,"R",1224923,"R",0,"R",4064068,"R",1304985,"R",274103,"R",610530,"R",24610,"R",18,"R",1849822,"R",-874100,"R",217149, 1
445364,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2298658,"R",9878,"R",103658,"R",103658,"R",0,"R",5687,"R",2417881,"R",0,"R",0,"R",0,"R",8635149,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",8635149,"R",2558987,"R",1865987,"R",0,"R",0,"R",0,"R",0,"R",436587,"R",103658,"R",668987,"R",668987,"R",2658706,"R",1037898,"A",,"A",,"R",0,"A",,"A",,"R",1440975,"R",89349,"R",7764242,"R",3765879,"R",65897,"R",3658,"R",51841,"R",0,"R",3876967,"A",,"A",,-2
445498,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",169988,"R",0,"R",3481,"R",0,"R",3481,"R",0,"R",173469,"R",0,"R",0,"R",0,"R",173469,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",173469,"R",103922,"R",44684,"R",0,"R",0,"R",0,"R",0,"R",14253,"R",9457,"R",77402,"R",30380,"R",21000,"R",7264,"A",,"A",,"R",0,"A",,"A",,"R",18850,"R",71,"R",235427,"R",91856,"R",3418,"R",35268,"R",10748,"R",223,"R",93914,"A",,"A",,-2
445692,"R",14101338,"R",5201434,"R",1663949,"R",5383414,"R",3203051,"R",0,"R",10898287,"R",14101338,"R",0,"R",2495648,"R",1879426,"R",0,"R",928114,"R",5303188,"R",3639239,"R",1663949,"R",12815082,"R",11899041,"R",-38292,"R",877749,"R",-777984,"R",10798522,"R",0,"R",10898287,"R",1457690,"R",0,"R",0,"R",0,"R",0,"R",2883467,"R",4341157,"R",2883467,"R",0,"R",2883467,"R",9540525,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",391090,"R",412250,"R",2181896,"R",0,"R",289321,"R",12815082,"R",2736585,"R",2229527,"R",0,"R",0,"R",0,"R",0,"R",156854,"R",144362,"R",2537536,"R",974061,"R",4651271,"R",1846007,"R",1816795,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11899041,"R",5193957,"R",828391,"R",22772,"R",542485,"R",2556,"R",5308880,"R",0,"R",0, 3
445744,"R",1049969,"R",0,"R",123634,"R",0,"R",5435938,"R",0,"R",-4385969,"R",1049969,"R",0,"R",2219643,"R",1614602,"R",0,"R",0,"R",3834245,"R",3710611,"R",123634,"R",6101908,"R",6657372,"R",0,"R",-555464,"R",0,"R",-3830505,"R",0,"R",-4385969,"R",1923007,"R",37500,"R",124951,"R",124951,"R",0,"R",178654,"R",2264112,"R",178654,"R",0,"R",178654,"R",6101188,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",720,"R",0,"R",0,"A",,"R",0,"R",6101908,"R",3083885,"R",1940679,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1212990,"R",373055,"R",2360497,"R",275136,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",0,"R",0,"R",6657372,"R",2588870,"R",292410,"R",803769,"R",67753,"R",0,"R",2904570,"R",0,"R",0, 3
445762,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",759819,"R",23841,"R",8880,"R",8880,"Z",0,"Z",0,"R",792540,"Z",0,"Z",0,"Z",0,"R",4197510,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5708,"Z",0,"A",,"A",,"R",792540,"R",4995758,"R",969929,"R",621669,"Z",0,"Z",0,"Z",0,"Z",0,"R",517583,"R",305403,"R",690183,"R",466421,"R",482519,"R",365225,"A",,"A",,"Z",0,"A",,"A",,"R",2410872,"R",0,"R",5071086,"R",1758718,"R",246770,"R",654725,"R",27287,"Z",0,"R",2383586,"A",,"A",,-2
445780,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",161193,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",161193,"Z",0,"Z",0,"Z",0,"R",419945,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",0,"R",419945,"R",187500,"R",65334,"R",10000,"R",0,"R",0,"R",0,"R",18425,"R",18425,"R",10000,"R",4306,"R",18804,"R",18804,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",244729,"R",106869,"Z",0,"R",137860,"Z",0,"Z",0,"R",0,"A",,"A",,-2
445799,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3079689,"R",2367182,"R",0,"R",0,"R",0,"R",0,"R",5446871,"R",816151,"R",0,"R",816151,"R",21075000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",543000,"A",,"A",,"R",153000,"R",21771000,"R",5395000,"R",3537000,"Z",0,"Z",0,"Z",0,"Z",0,"R",4087000,"R",339000,"R",8173000,"R",4211000,"R",6126000,"R",557000,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",23781000,"R",8644000,"R",1746000,"R",3277000,"R",444000,"R",0,"R",9670000,"A",,"A",,-2
445841,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",564456,"R",0,"R",1250,"R",1250,"R",0,"R",18850,"R",584556,"R",18850,"R",0,"R",18850,"R",1668823,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",150083,"A",,"A",,"R",31253,"R",1850159,"R",1330110,"R",501250,"R",0,"R",0,"R",0,"R",0,"R",64648,"R",0,"R",22413,"R",0,"R",294804,"R",138818,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1711975,"R",640068,"R",53595,"R",67464,"R",40122,"Z",0,"R",910726,"A",,"A",,-2
445850,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",411077,"R",0,"R",0,"R",0,"R",0,"R",7100,"R",418177,"R",0,"R",0,"R",0,"R",1095438,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",175303,"A",,"A",,"R",7369,"R",1278110,"R",1201173,"R",445638,"R",0,"R",0,"R",0,"R",0,"R",45809,"R",0,"R",15473,"R",0,"R",293215,"R",138818,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1555670,"R",584456,"R",45178,"R",106346,"R",24941,"R",0,"R",794749,"A",,"A",,-2
445911,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2548102,"R",75253,"Z",0,"Z",0,"Z",0,"Z",0,"R",2623355,"Z",0,"Z",0,"Z",0,"R",7953183,"R",2623355,"Z",0,"R",2623355,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",0,"R",10576538,"R",4357745,"R",2784607,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",273226,"R",262649,"R",1863590,"R",379118,"A",,"A",,"Z",0,"A",,"A",,"R",3097389,"R",0,"R",9591950,"R",3426374,"R",306348,"R",2196037,"R",28601,"Z",0,"R",3634590,"A",,"A",,-2
445948,"R",3477375,"R",0,"R",634803,"R",84652,"R",2306616,"R",124699,"R",1170759,"R",3477375,"R",0,"R",535580,"R",523110,"R",0,"R",262867,"R",1321557,"R",686754,"R",634803,"R",10544708,"R",9760526,"R",-7117,"R",777065,"R",0,"R",580694,"R",-187000,"R",1170759,"R",3785908,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3785908,"R",0,"R",0,"R",0,"R",10336928,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",207780,"R",0,"A",,"R",0,"R",10544708,"R",1456957,"R",1456957,"R",0,"R",0,"R",0,"R",0,"R",250750,"R",250750,"R",1246750,"R",1246750,"R",590000,"R",590000,"R",0,"R",0,"R",314166,"A",,"A",,"R",5901903,"R",1731994,"R",9760526,"R",5276451,"R",223414,"R",215380,"R",125866,"R",6520,"R",3912895,"R",0,"R",0, 3
445957,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",599129,"R",0,"R",0,"R",0,"R",0,"R",325143,"R",924272,"R",325143,"R",0,"R",325143,"R",2212107,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1031,"R",8623,"A",,"A",,"R",38568,"R",2260329,"R",647440,"R",500525,"R",0,"R",0,"R",0,"R",0,"R",37576,"R",35575,"R",468672,"R",122999,"R",176340,"R",44475,"A",,"A",,"R",1000,"A",,"A",,"R",864804,"R",0,"R",2195832,"R",703574,"R",54560,"R",396622,"R",0,"R",71149,"R",969927,"A",,"A",,-2
446002,"R",572513,"R",140000,"R",5413,"R",0,"R",261184,"R",0,"R",311329,"R",572513,"R",0,"R",0,"R",174714,"R",0,"R",0,"R",174714,"R",169301,"R",5413,"R",2113565,"R",1970923,"R",-43637,"R",99005,"R",0,"R",223220,"R",-10896,"R",311329,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1236176,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",322,"R",877067,"R",0,"R",0,"R",0,"R",2113565,"R",1012668,"R",1012668,"R",12679,"R",12679,"R",0,"R",0,"R",112670,"R",112670,"R",71659,"R",71659,"R",98500,"R",98500,"R",0,"R",0,"R",0,"R",0,"R",0,"R",662747,"R",11782,"R",1970923,"R",1319958,"R",0,"R",647275,"R",3689,"R",0,"R",1,"R",34413,"R",12000, 3
446039,"R",261666,"R",0,"R",2291,"R",0,"R",119263,"R",0,"R",142403,"R",261666,"R",0,"R",0,"R",42378,"R",0,"R",0,"R",42378,"R",40087,"R",2291,"R",666338,"R",638527,"R",0,"R",27811,"R",0,"R",101220,"R",13372,"R",142403,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",520148,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",568,"R",116517,"R",28850,"R",0,"R",255,"R",666338,"R",281295,"R",177010,"R",0,"R",0,"R",0,"R",0,"R",22500,"R",22500,"R",1945,"R",1945,"R",16928,"R",16928,"R",0,"R",0,"R",0,"R",0,"R",0,"R",315859,"R",0,"R",638527,"R",218383,"R",0,"R",2071,"R",0,"R",0,"R",418073,"A",,"A",,-2
446084,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",566020,"Z",0,"R",429760,"Z",0,"R",429760,"Z",0,"R",995780,"Z",0,"Z",0,"Z",0,"R",1303346,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5502,"R",133968,"A",,"A",,"R",0,"R",1442816,"R",769030,"R",440369,"Z",0,"Z",0,"Z",0,"Z",0,"R",279647,"R",110092,"R",209736,"R",88074,"R",139824,"R",95413,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",1398237,"R",733948,"R",77619,"R",190905,"R",10233,"R",0,"R",385532,"A",,"A",,-2
446093,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",537454,"R",20413,"R",23434,"R",23434,"R",0,"R",0,"R",581301,"Z",0,"Z",0,"Z",0,"R",1152565,"R",557867,"R",0,"R",557867,"R",23434,"R",0,"R",23434,"R",0,"R",0,"R",0,"R",1171,"R",0,"A",,"A",,"R",0,"R",1735037,"R",184038,"R",170302,"Z",0,"Z",0,"Z",0,"Z",0,"R",236571,"R",0,"R",179965,"R",51146,"R",1091915,"R",587449,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",1692489,"R",808897,"R",45877,"R",807195,"R",29161,"R",1359,"R",0,"A",,"A",,-2
446109,"R",2946018,"R",624201,"R",124995,"R",1689030,"R",906370,"R",0,"R",2039648,"R",2946018,"Z",0,"Z",0,"R",527817,"Z",0,"Z",0,"R",527817,"R",402822,"R",124995,"R",5027089,"R",3730579,"R",71510,"R",1368020,"R",0,"R",5156804,"R",-4485176,"R",2039648,"R",1388299,"Z",0,"R",45228,"R",45228,"Z",0,"Z",0,"R",1433527,"R",0,"R",0,"R",0,"R",5027089,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",5027089,"R",1895847,"R",1280128,"Z",0,"Z",0,"Z",0,"Z",0,"R",187675,"R",7904,"R",560645,"R",393512,"R",1081074,"R",116382,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5338,"R",0,"R",3730579,"R",1797926,"R",190389,"R",76966,"R",28558,"Z",0,"R",1636740,"R",388150,"R",12945, 3
446118,"R",5018503,"R",0,"R",231979,"R",0,"R",3018625,"R",62939,"R",1999878,"R",5018503,"R",0,"R",813022,"R",489753,"Z",0,"R",370898,"R",1673673,"R",1441694,"R",231979,"R",9369526,"R",9319971,"R",0,"R",49555,"R",0,"R",1951746,"R",-1423,"R",1999878,"R",2551063,"R",9100,"R",20417,"Z",0,"R",20417,"R",36000,"R",2616580,"Z",0,"Z",0,"Z",0,"R",8766775,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",602751,"R",9369526,"R",4337856,"R",3183420,"Z",0,"Z",0,"Z",0,"Z",0,"R",810207,"R",128848,"R",373652,"R",209146,"R",3798256,"R",1212631,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",0,"R",0,"R",9319971,"R",4734045,"R",219212,"R",2237208,"R",116670,"R",423,"R",2012413,"R",11533,"R",8836, 3
446127,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1571053,"R",164301,"R",158938,"R",158938,"R",0,"R",0,"R",1894292,"R",0,"R",0,"R",0,"R",5929484,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",5929484,"R",2153362,"R",1574963,"R",0,"R",0,"R",0,"R",0,"R",39166,"R",12566,"R",284751,"R",209174,"R",1831325,"R",691030,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",0,"R",4308604,"R",2487733,"R",95355,"R",31050,"R",207269,"R",3,"R",1487194,"A",,"A",,-2
446136,"R",13348055,"R",0,"R",1980046,"R",6860493,"R",4374435,"R",941551,"R",8973620,"R",13348055,"R",0,"R",0,"R",874359,"R",0,"R",2915285,"R",3789644,"R",1809598,"R",1980046,"R",10799278,"R",9780688,"R",-1220464,"R",-201874,"R",0,"R",9175494,"R",0,"R",8973620,"R",3935919,"R",0,"R",561293,"R",561293,"R",0,"R",0,"R",4497212,"R",0,"R",0,"R",0,"R",5244825,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",5244825,"R",1863337,"R",732272,"R",0,"R",0,"R",0,"R",0,"R",515059,"R",265251,"R",823450,"R",527964,"R",515059,"R",265251,"R",547251,"R",0,"R",0,"A",,"A",,"R",0,"R",0,"R",4264156,"R",1790738,"R",180839,"R",113157,"R",43296,"R",1439,"R",2134687,"R",-63847,"R",15139, 3
446224,"R",694960,"R",0,"R",41718,"R",147798,"R",120233,"R",31083,"R",574727,"R",694960,"R",0,"R",91148,"R",42731,"R",0,"R",0,"R",133879,"R",92161,"R",41718,"R",1588107,"R",1436856,"R",0,"R",151251,"R",0,"R",392393,"R",31083,"R",574727,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1588107,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1588107,"R",499150,"R",499150,"R",0,"R",0,"R",0,"R",0,"R",35965,"R",0,"R",71312,"R",0,"R",828429,"R",478040,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2000,"R",0,"R",1436856,"R",977190,"R",0,"R",193444,"R",39426,"R",0,"R",226796,"R",0,"R",2000, 3
446251,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",155576,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",155576,"Z",0,"Z",0,"Z",0,"R",505215,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",505215,"R",74550,"R",35250,"Z",0,"Z",0,"Z",0,"Z",0,"R",93750,"R",7800,"R",27250,"R",2200,"R",133850,"R",31000,"A",,"A",,"Z",0,"A",,"A",,"R",251875,"R",8650,"R",581275,"R",84900,"R",7500,"R",2900,"R",1200,"Z",0,"R",484775,"A",,"A",,-2
446260,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1518324,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1518324,"R",0,"R",0,"R",0,"R",7287240,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",52202,"R",927650,"A",,"A",,"R",0,"R",8267092,"R",3424556,"R",2106296,"Z",0,"Z",0,"Z",0,"Z",0,"R",350474,"R",203450,"R",555848,"R",199159,"R",593543,"R",342000,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",4924421,"R",2850905,"R",203457,"R",704945,"R",227379,"R",0,"R",937735,"A",,"A",,-2
446288,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",243068,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",243068,"Z",0,"Z",0,"Z",0,"R",841283,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",332782,"A",,"A",,"R",0,"R",1174065,"R",332782,"R",123456,"Z",0,"Z",0,"Z",0,"Z",0,"R",45932,"R",43474,"R",74778,"R",70776,"R",147062,"R",67925,"A",,"A",,"Z",0,"A",,"A",,"R",302512,"R",0,"R",903066,"R",305631,"R",17280,"R",58108,"R",17189,"Z",0,"R",504858,"A",,"A",,-2
446303,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",718869,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",718869,"Z",0,"Z",0,"Z",0,"R",2191503,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",0,"R",2191503,"R",1231156,"R",1231156,"R",0,"R",0,"R",0,"R",0,"R",591478,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"Z",0,"A",,"A",,"R",273753,"R",0,"R",2096387,"R",1231156,"Z",0,"R",273753,"Z",0,"Z",0,"R",591478,"A",,"A",,-2
446385,"R",3265600,"R",0,"R",2249600,"Z",0,"R",3907300,"Z",0,"R",-641700,"R",3265600,"R",0,"R",2446000,"R",1870900,"Z",0,"Z",0,"R",4316900,"R",2067300,"R",2249600,"R",7038400,"R",6733800,"R",0,"R",304600,"R",0,"R",-946300,"R",0,"R",-641700,"R",491800,"R",11400,"R",0,"R",0,"R",0,"R",987300,"R",1490500,"R",0,"R",0,"R",0,"R",7017100,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",21300,"R",7038400,"R",1917300,"R",1869600,"Z",0,"Z",0,"Z",0,"Z",0,"R",1825000,"R",1178100,"R",197600,"R",181000,"R",2625200,"R",894800,"R",168700,"R",31000,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",6733800,"R",4154500,"R",52300,"R",258900,"R",286000,"R",35000,"R",1947100,"R",0,"R",0, 3
446516,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",69760,"R",0,"R",0,"R",0,"R",0,"R",0,"R",69760,"R",0,"R",0,"R",0,"R",90173,"R",0,"R",0,"R",0,"R",1138,"R",0,"R",1138,"R",0,"R",0,"R",0,"R",0,"R",5475,"A",,"A",,"R",0,"R",96786,"R",28650,"R",28650,"R",0,"R",0,"R",0,"R",0,"R",10350,"R",10350,"R",12380,"R",12380,"R",84220,"R",16844,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",135600,"R",68224,"R",0,"R",11106,"R",5222,"R",210,"R",50838,"A",,"A",,-2
446525,"R",7051134,"R",0,"R",464576,"R",0,"R",593687,"R",0,"R",6457447,"R",7051134,"R",0,"R",0,"R",464576,"R",0,"R",0,"R",464576,"R",0,"R",464576,"R",4468778,"R",3704914,"R",-132021,"R",631843,"R",0,"R",5166740,"R",658864,"R",6457447,"R",1224194,"R",8650,"R",18561,"R",18561,"R",0,"R",0,"R",1251405,"R",0,"R",0,"R",0,"R",4468778,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4468778,"R",808828,"R",539488,"R",0,"R",0,"R",0,"R",0,"R",34237,"R",0,"R",232500,"R",185903,"R",164667,"R",128671,"R",11322,"R",0,"R",0,"R",0,"R",0,"R",2453360,"R",0,"R",3704914,"R",854062,"R",1519376,"R",448894,"R",100086,"R",0,"R",782496,"A",,"A",,-2
446534,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",188795,"R",0,"R",0,"R",0,"R",0,"R",0,"R",188795,"R",0,"R",0,"R",0,"R",188795,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",0,"R",188795,"R",68240,"R",68240,"Z",0,"Z",0,"Z",0,"Z",0,"R",42180,"R",41180,"R",1437,"R",1437,"R",5473,"R",5473,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",117330,"R",116330,"Z",0,"R",174,"R",174,"Z",0,"R",652,"A",,"A",,-2
